Date,HomeTeam,AwayTeam,FTHG,FTAG,Home_xG,Away_xG,match_key,B365H,B365D,B365A
2020-11-23,wolverhamptonwanderers,southampton,1,1,1.5,1.0,20201123_wolverhamptonwanderers_southampton,,,
2020-12-12,wolverhamptonwanderers,astonvilla,0,1,1.1,1.4,20201212_wolverhamptonwanderers_astonvilla,,,
2020-12-15,wolverhamptonwanderers,chelsea,2,1,0.5,1.0,20201215_wolverhamptonwanderers_chelsea,,,
2020-12-27,wolverhamptonwanderers,tottenham,1,1,0.9,0.4,20201227_wolverhamptonwanderers_tottenham,,,
2021-01-12,wolverhamptonwanderers,everton,1,2,0.7,0.6,20210112_wolverhamptonwanderers_everton,,,
2021-01-16,wolverhamptonwanderers,westbrom,2,3,1.5,2.4,20210116_wolverhamptonwanderers_westbrom,,,
2021-02-02,wolverhamptonwanderers,arsenal,2,1,1.5,0.8,20210202_wolverhamptonwanderers_arsenal,,,
2021-02-07,wolverhamptonwanderers,leicestercity,0,0,1.1,0.8,20210207_wolverhamptonwanderers_leicestercity,,,
2021-02-19,wolverhamptonwanderers,leedsutd,1,0,0.6,1.7,20210219_wolverhamptonwanderers_leedsutd,,,
2021-03-15,wolverhamptonwanderers,liverpool,0,1,1.1,0.9,20210315_wolverhamptonwanderers_liverpool,,,
2021-04-05,wolverhamptonwanderers,westham,2,3,2.1,1.2,20210405_wolverhamptonwanderers_westham,,,
2021-04-17,wolverhamptonwanderers,sheffieldutd,1,0,1.1,0.5,20210417_wolverhamptonwanderers_sheffieldutd,,,
2021-04-25,wolverhamptonwanderers,burnley,0,4,0.4,2.0,20210425_wolverhamptonwanderers_burnley,,,
2021-05-09,wolverhamptonwanderers,brighton,2,1,1.1,0.3,20210509_wolverhamptonwanderers_brighton,,,
2021-05-23,wolverhamptonwanderers,manchesterutd,1,2,0.9,2.0,20210523_wolverhamptonwanderers_manchesterutd,,,
2021-08-22,wolverhamptonwanderers,tottenham,0,1,1.7,1.7,20210822_wolverhamptonwanderers_tottenham,,,
2021-08-29,wolverhamptonwanderers,manchesterutd,0,1,2.1,0.6,20210829_wolverhamptonwanderers_manchesterutd,,,
2021-09-18,wolverhamptonwanderers,brentford,0,2,0.6,2.5,20210918_wolverhamptonwanderers_brentford,,,
2021-10-02,wolverhamptonwanderers,newcastleutd,2,1,1.0,0.6,20211002_wolverhamptonwanderers_newcastleutd,,,
2021-11-01,wolverhamptonwanderers,everton,2,1,1.7,1.5,20211101_wolverhamptonwanderers_everton,,,
2021-11-20,wolverhamptonwanderers,westham,1,0,1.4,0.4,20211120_wolverhamptonwanderers_westham,,,
2021-12-01,wolverhamptonwanderers,burnley,0,0,0.7,0.2,20211201_wolverhamptonwanderers_burnley,,,
2021-12-04,wolverhamptonwanderers,liverpool,0,1,0.1,2.7,20211204_wolverhamptonwanderers_liverpool,,,
2021-12-19,wolverhamptonwanderers,chelsea,0,0,0.2,0.9,20211219_wolverhamptonwanderers_chelsea,,,
2022-01-15,wolverhamptonwanderers,southampton,3,1,2.5,0.8,20220115_wolverhamptonwanderers_southampton,,,
2022-02-10,wolverhamptonwanderers,arsenal,0,1,0.8,1.8,20220210_wolverhamptonwanderers_arsenal,,,
2022-02-20,wolverhamptonwanderers,leicestercity,2,1,0.5,1.7,20220220_wolverhamptonwanderers_leicestercity,,,
2022-03-05,wolverhamptonwanderers,crystalpalace,0,2,0.7,2.7,20220305_wolverhamptonwanderers_crystalpalace,,,
2022-03-10,wolverhamptonwanderers,watford,4,0,0.7,0.6,20220310_wolverhamptonwanderers_watford,,,
2022-03-18,wolverhamptonwanderers,leedsutd,2,3,1.2,2.0,20220318_wolverhamptonwanderers_leedsutd,,,
2022-04-02,wolverhamptonwanderers,astonvilla,2,1,1.3,2.1,20220402_wolverhamptonwanderers_astonvilla,,,
2022-04-30,wolverhamptonwanderers,brighton,0,3,0.7,2.6,20220430_wolverhamptonwanderers_brighton,,,
2022-05-11,wolverhamptonwanderers,manchestercity,1,5,0.5,2.3,20220511_wolverhamptonwanderers_manchestercity,,,
2022-05-15,wolverhamptonwanderers,norwichcity,1,1,0.9,1.1,20220515_wolverhamptonwanderers_norwichcity,,,
2022-08-13,wolverhamptonwanderers,fulham,0,0,0.9,1.5,20220813_wolverhamptonwanderers_fulham,,,
2022-08-28,wolverhamptonwanderers,newcastleutd,1,1,0.7,1.7,20220828_wolverhamptonwanderers_newcastleutd,,,
2022-09-03,wolverhamptonwanderers,southampton,1,0,0.8,1.2,20220903_wolverhamptonwanderers_southampton,,,
2022-09-17,wolverhamptonwanderers,manchestercity,0,3,0.4,1.1,20220917_wolverhamptonwanderers_manchestercity,,,
2022-10-15,wolverhamptonwanderers,nott'hamforest,1,0,1.3,1.5,20221015_wolverhamptonwanderers_nott'hamforest,,,
2022-10-23,wolverhamptonwanderers,leicestercity,0,4,2.1,0.9,20221023_wolverhamptonwanderers_leicestercity,,,
2022-11-05,wolverhamptonwanderers,brighton,2,3,1.2,1.5,20221105_wolverhamptonwanderers_brighton,,,
2022-11-12,wolverhamptonwanderers,arsenal,0,2,0.7,2.1,20221112_wolverhamptonwanderers_arsenal,,,
2022-12-31,wolverhamptonwanderers,manchesterutd,0,1,0.7,2.0,20221231_wolverhamptonwanderers_manchesterutd,,,
2023-01-14,wolverhamptonwanderers,westham,1,0,0.9,1.1,20230114_wolverhamptonwanderers_westham,,,
2023-02-04,wolverhamptonwanderers,liverpool,3,0,2.0,1.8,20230204_wolverhamptonwanderers_liverpool,,,
2023-02-18,wolverhamptonwanderers,bournemouth,0,1,1.3,1.1,20230218_wolverhamptonwanderers_bournemouth,,,
2023-03-04,wolverhamptonwanderers,tottenham,1,0,0.5,1.2,20230304_wolverhamptonwanderers_tottenham,,,
2023-03-18,wolverhamptonwanderers,leedsutd,2,4,2.7,1.6,20230318_wolverhamptonwanderers_leedsutd,,,
2023-04-08,wolverhamptonwanderers,chelsea,1,0,0.6,1.1,20230408_wolverhamptonwanderers_chelsea,,,
2023-04-15,wolverhamptonwanderers,brentford,2,0,0.8,1.1,20230415_wolverhamptonwanderers_brentford,,,
2023-04-25,wolverhamptonwanderers,crystalpalace,2,0,1.4,0.8,20230425_wolverhamptonwanderers_crystalpalace,,,
2023-05-06,wolverhamptonwanderers,astonvilla,1,0,0.8,1.5,20230506_wolverhamptonwanderers_astonvilla,,,
2023-05-20,wolverhamptonwanderers,everton,1,1,1.6,2.0,20230520_wolverhamptonwanderers_everton,,,
2023-08-19,wolverhamptonwanderers,brighton,1,4,2.1,2.2,20230819_wolverhamptonwanderers_brighton,,,
2023-09-16,wolverhamptonwanderers,liverpool,1,3,0.6,2.5,20230916_wolverhamptonwanderers_liverpool,,,
2023-09-30,wolverhamptonwanderers,manchestercity,2,1,0.4,0.9,20230930_wolverhamptonwanderers_manchestercity,,,
2023-10-08,wolverhamptonwanderers,astonvilla,1,1,1.7,1.6,20231008_wolverhamptonwanderers_astonvilla,,,
2023-10-28,wolverhamptonwanderers,newcastleutd,2,2,0.9,2.2,20231028_wolverhamptonwanderers_newcastleutd,,,
2023-11-11,wolverhamptonwanderers,tottenham,2,1,2.1,0.7,20231111_wolverhamptonwanderers_tottenham,,,
2023-12-05,wolverhamptonwanderers,burnley,1,0,0.8,0.9,20231205_wolverhamptonwanderers_burnley,,,
2023-12-09,wolverhamptonwanderers,nott'hamforest,1,1,1.2,1.3,20231209_wolverhamptonwanderers_nott'hamforest,,,
2023-12-24,wolverhamptonwanderers,chelsea,2,1,1.3,2.0,20231224_wolverhamptonwanderers_chelsea,,,
2023-12-30,wolverhamptonwanderers,everton,3,0,1.9,0.4,20231230_wolverhamptonwanderers_everton,,,
2024-02-01,wolverhamptonwanderers,manchesterutd,3,4,2.1,3.3,20240201_wolverhamptonwanderers_manchesterutd,,,
2024-02-10,wolverhamptonwanderers,brentford,0,2,1.0,1.9,20240210_wolverhamptonwanderers_brentford,,,
2024-02-25,wolverhamptonwanderers,sheffieldutd,1,0,1.3,0.6,20240225_wolverhamptonwanderers_sheffieldutd,,,
2024-03-09,wolverhamptonwanderers,fulham,2,1,0.8,2.6,20240309_wolverhamptonwanderers_fulham,,,
2024-04-06,wolverhamptonwanderers,westham,1,2,1.5,1.2,20240406_wolverhamptonwanderers_westham,,,
2024-04-20,wolverhamptonwanderers,arsenal,0,2,0.2,1.2,20240420_wolverhamptonwanderers_arsenal,,,
2024-04-24,wolverhamptonwanderers,bournemouth,0,1,0.5,1.9,20240424_wolverhamptonwanderers_bournemouth,,,
2024-04-27,wolverhamptonwanderers,lutontown,2,1,1.2,0.6,20240427_wolverhamptonwanderers_lutontown,,,
2024-05-11,wolverhamptonwanderers,crystalpalace,1,3,1.6,2.6,20240511_wolverhamptonwanderers_crystalpalace,,,
2024-08-25,wolverhamptonwanderers,chelsea,2,6,1.9,1.6,20240825_wolverhamptonwanderers_chelsea,,,
2024-09-15,wolverhamptonwanderers,newcastleutd,1,2,1.2,1.5,20240915_wolverhamptonwanderers_newcastleutd,,,
2024-09-28,wolverhamptonwanderers,liverpool,1,2,0.6,2.5,20240928_wolverhamptonwanderers_liverpool,,,
2024-10-20,wolverhamptonwanderers,manchestercity,1,2,0.8,1.6,20241020_wolverhamptonwanderers_manchestercity,,,
2024-11-02,wolverhamptonwanderers,crystalpalace,2,2,1.5,2.4,20241102_wolverhamptonwanderers_crystalpalace,,,
2024-11-09,wolverhamptonwanderers,southampton,2,0,1.3,0.6,20241109_wolverhamptonwanderers_southampton,,,
2024-11-30,wolverhamptonwanderers,bournemouth,2,4,0.5,3.3,20241130_wolverhamptonwanderers_bournemouth,,,
2024-12-14,wolverhamptonwanderers,ipswichtown,1,2,1.3,1.1,20241214_wolverhamptonwanderers_ipswichtown,,,
2024-12-26,wolverhamptonwanderers,manchesterutd,2,0,0.9,0.4,20241226_wolverhamptonwanderers_manchesterutd,,,
2025-01-06,wolverhamptonwanderers,nott'hamforest,0,3,1.5,2.1,20250106_wolverhamptonwanderers_nott'hamforest,,,
2025-01-25,wolverhamptonwanderers,arsenal,0,1,0.7,1.0,20250125_wolverhamptonwanderers_arsenal,,,
2025-02-01,wolverhamptonwanderers,astonvilla,2,0,1.6,0.4,20250201_wolverhamptonwanderers_astonvilla,,,
2025-02-25,wolverhamptonwanderers,fulham,1,2,1.3,1.7,20250225_wolverhamptonwanderers_fulham,,,
2025-03-08,wolverhamptonwanderers,everton,1,1,0.8,1.2,20250308_wolverhamptonwanderers_everton,,,
2025-04-01,wolverhamptonwanderers,westham,1,0,1.2,1.3,20250401_wolverhamptonwanderers_westham,,,
2025-04-13,wolverhamptonwanderers,tottenham,4,2,2.4,2.0,20250413_wolverhamptonwanderers_tottenham,,,
2025-04-26,wolverhamptonwanderers,leicestercity,3,0,2.0,1.1,20250426_wolverhamptonwanderers_leicestercity,,,
2025-05-10,wolverhamptonwanderers,brighton,0,2,0.9,1.6,20250510_wolverhamptonwanderers_brighton,,,
2025-05-25,wolverhamptonwanderers,brentford,1,1,1.0,1.4,20250525_wolverhamptonwanderers_brentford,,,
